Date,Invoice Number,Sales Rep,Location,Status,Client Name,Client ID,Lead Source,Product ID,Product Name,Unit Price,Quantity,Gross Value,Discount,Revenue,VAT Rate,VAT Charged,Invoice Total,COGS per Unit,COGS,Shipping per Unit,Total Shipping,VAT on Shipping,VAT on Shipping Value,Profit,Profit Margin,Operating Profit,Operating Profit Margin,Margin Difference
19/06/2025,933,Jack,Birmingham,Paid,Nova Innovations,C018,SEO,P005,Software License,£200.00,3,£600.00,5%,£570.00,20%,£114.00,£684.00,£110.00,£330.00, £-   , £-   ,0%, £-   ,£240.00,42.10%,£240.00,42.10%,0.00%
19/07/2025,801,Alexandra,Sheffield,Pending,Solar Solutions,C011,Content Outreach,P002,Server Key,£150.00,15,"£2,250.00",4%,"£2,160.00",20%,£432.00,"£2,592.00",£80.00,"£1,200.00", £-   , £-   ,0%, £-   ,£960.00,44.40%,£960.00,44.40%,0.00%
19/08/2025,465,Daniel,Manchester,Pending,Starlight Industries,C002,Website,P010,Standing Desk,£530.00,1,£530.00,7%,£492.90,20%,£98.58,£591.48,£360.00,£360.00,£60.00,£60.00,20%,£12.00,£132.90,27.00%,£72.90,14.80%,12.20%
19/08/2025,651,Jack,Manchester,Paid,Galactic Enterprises,C003,Referral,P006,Monitor Stand,£40.00,20,£800.00,7%,£744.00,20%,£148.80,£892.80,£24.00,£480.00,£7.00,£140.00,20%,£28.00,£264.00,35.50%,£124.00,16.70%,18.80%
19/08/2025,660,Dave,Liverpool,Shipping,Orion Enterprises,C015,Events Outreach,P007,Keyboard Tray,£25.00,6,£150.00,3%,£145.50,20%,£29.10,£174.60,£14.00,£84.00,£7.00,£42.00,20%,£8.40,£61.50,42.30%,£19.50,13.40%,28.90%
19/09/2025,592,Dave,Birmingham,Shipping,Mercury Industries,C023,Events Outreach,P006,Monitor Stand,£40.00,2,£80.00,5%,£76.00,20%,£15.20,£91.20,£24.00,£48.00,£7.00,£14.00,20%,£2.80,£28.00,36.80%,£14.00,18.40%,18.40%
19/09/2025,710,Lisa,Bristol,Pending,Mars Enterprises,C025,SEO,P006,Monitor Stand,£40.00,16,£640.00,5%,£608.00,20%,£121.60,£729.60,£24.00,£384.00,£7.00,£112.00,20%,£22.40,£224.00,36.80%,£112.00,18.40%,18.40%
19/09/2025,970,Lucas,Manchester,Shipping,Aurora Enterprises,C010,SEO,P006,Monitor Stand,£40.00,11,£440.00,3%,£426.80,20%,£85.36,£512.16,£24.00,£264.00,£7.00,£77.00,20%,£15.40,£162.80,38.10%,£85.80,20.10%,18.00%
19/11/2025,422,Alexandra,London,Paid,Planetary Partners,C021,Content Outreach,P003,Network Switch,£130.00,17,"£2,210.00",6%,"£2,077.40",20%,£415.48,"£2,492.88",£72.00,"£1,224.00",£8.00,£136.00,20%,£27.20,£853.40,41.10%,£717.40,34.50%,6.60%
19/11/2025,458,Lisa,Newcastle,Pending,Mars Enterprises,C025,Content Outreach,P004,Data Storage Device,£70.00,5,£350.00,2%,£343.00,20%,£68.60,£411.60,£30.00,£150.00,£8.00,£40.00,20%,£8.00,£193.00,56.30%,£153.00,44.60%,11.70%
19/11/2025,540,Sarah,Bristol,Pending,Mercury Industries,C023,Social Media Outreach,P010,Standing Desk,£530.00,6,"£3,180.00",3%,"£3,084.60",20%,£616.92,"£3,701.52",£360.00,"£2,160.00",£60.00,£360.00,20%,£72.00,£924.60,30.00%,£564.60,18.30%,11.70%
19/11/2025,950,Mark,Birmingham,Pending,Nova Innovations,C018,Events Outreach,P009,Ergonomic Chair,£190.00,8,"£1,520.00",5%,"£1,444.00",20%,£288.80,"£1,732.80",£115.00,£920.00,£45.00,£360.00,20%,£72.00,£524.00,36.30%,£164.00,11.40%,24.90%
19/12/2025,341,Mark,Nottingham,Shipping,Cosmos Creations,C020,SEO,P006,Monitor Stand,£40.00,20,£800.00,7%,£744.00,20%,£148.80,£892.80,£24.00,£480.00,£7.00,£140.00,20%,£28.00,£264.00,35.50%,£124.00,16.70%,18.80%
19/12/2025,903,Dave,Sheffield,Shipping,Aurora Enterprises,C010,Social Media Outreach,P002,Server Key,£150.00,15,"£2,250.00",10%,"£2,025.00",20%,£405.00,"£2,430.00",£80.00,"£1,200.00", £-   , £-   ,0%, £-   ,£825.00,40.70%,£825.00,40.70%,0.00%
20/01/2025,316,Mark,Bristol,Shipping,Comet Corporation,C016,Content Outreach,P001,Laptop,£220.00,20,"£4,400.00",8%,"£4,048.00",20%,£809.60,"£4,857.60",£140.00,"£2,800.00",£15.00,£300.00,20%,£60.00,"£1,248.00",30.80%,£948.00,23.40%,7.40%
20/01/2025,563,Mark,Manchester,Pending,Supernova Solutions,C014,Referral,P003,Network Switch,£130.00,2,£260.00,12%,£228.80,20%,£45.76,£274.56,£72.00,£144.00,£8.00,£16.00,20%,£3.20,£84.80,37.10%,£68.80,30.10%,7.00%
20/01/2025,772,Sarah,Nottingham,Pending,Moonbeam Innovations,C005,Social Media Outreach,P004,Data Storage Device,£70.00,1,£70.00,5%,£66.50,20%,£13.30,£79.80,£30.00,£30.00,£8.00,£8.00,20%,£1.60,£36.50,54.90%,£28.50,42.90%,12.00%
20/02/2025,386,Alexandra,Newcastle,Shipping,Saturn Solutions,C022,SEO,P007,Keyboard Tray,£25.00,2,£50.00,5%,£47.50,20%,£9.50,£57.00,£14.00,£28.00,£7.00,£14.00,20%,£2.80,£19.50,41.10%,£5.50,11.60%,29.50%
20/02/2025,415,Alexandra,Brighton,Pending,Comet Corporation,C016,SEO,P007,Keyboard Tray,£25.00,20,£500.00,1%,£495.00,20%,£99.00,£594.00,£14.00,£280.00,£7.00,£140.00,20%,£28.00,£215.00,43.40%,£75.00,15.20%,28.20%
20/02/2025,590,Jack,Brighton,Paid,Mercury Industries,C023,Social Media Outreach,P008,Cable Management Tray,£20.00,6,£120.00,2%,£117.60,20%,£23.52,£141.12,£12.00,£72.00,£6.00,£36.00,20%,£7.20,£45.60,38.80%,£9.60,8.20%,30.60%
20/02/2025,614,Lisa,Liverpool,Shipping,Celestial Industries,C013,SEO,P006,Monitor Stand,£40.00,6,£240.00,10%,£216.00,20%,£43.20,£259.20,£24.00,£144.00,£7.00,£42.00,20%,£8.40,£72.00,33.30%,£30.00,13.90%,19.40%
20/02/2025,861,Mark,London,Paid,Stellar Systems,C006,Content Outreach,P002,Server Key,£150.00,15,"£2,250.00",2%,"£2,205.00",20%,£441.00,"£2,646.00",£80.00,"£1,200.00", £-   , £-   ,0%, £-   ,"£1,005.00",45.60%,"£1,005.00",45.60%,0.00%
20/02/2025,872,Lisa,London,Paid,Supernova Solutions,C014,SEO,P009,Ergonomic Chair,£190.00,19,"£3,610.00",10%,"£3,249.00",20%,£649.80,"£3,898.80",£115.00,"£2,185.00",£45.00,£855.00,20%,£171.00,"£1,064.00",32.70%,£209.00,6.40%,26.30%
20/03/2025,586,Lisa,Birmingham,Shipping,Orion Enterprises,C015,SEO,P001,Laptop,£220.00,14,"£3,080.00",5%,"£2,926.00",20%,£585.20,"£3,511.20",£140.00,"£1,960.00",£15.00,£210.00,20%,£42.00,£966.00,33.00%,£756.00,25.80%,7.20%
20/05/2025,409,Lucas,Birmingham,Shipping,AstroTech,C017,Website,P004,Data Storage Device,£70.00,17,"£1,190.00",8%,"£1,094.80",20%,£218.96,"£1,313.76",£30.00,£510.00,£8.00,£136.00,20%,£27.20,£584.80,53.40%,£448.80,41.00%,12.40%
20/05/2025,494,Alexandra,Birmingham,Pending,Starlight Industries,C002,SEO,P004,Data Storage Device,£70.00,8,£560.00,6%,£526.40,20%,£105.28,£631.68,£30.00,£240.00,£8.00,£64.00,20%,£12.80,£286.40,54.40%,£222.40,42.20%,12.20%
20/05/2025,769,Dave,Brighton,Pending,Orion Enterprises,C015,Social Media Outreach,P009,Ergonomic Chair,£190.00,19,"£3,610.00",10%,"£3,249.00",20%,£649.80,"£3,898.80",£115.00,"£2,185.00",£45.00,£855.00,20%,£171.00,"£1,064.00",32.70%,£209.00,6.40%,26.30%
20/05/2025,811,Dave,Brighton,Pending,Lunar Labs,C012,Social Media Outreach,P006,Monitor Stand,£40.00,7,£280.00,12%,£246.40,20%,£49.28,£295.68,£24.00,£168.00,£7.00,£49.00,20%,£9.80,£78.40,31.80%,£29.40,11.90%,19.90%
20/05/2025,926,Daniel,Sheffield,Pending,Planetary Partners,C021,SEO,P006,Monitor Stand,£40.00,13,£520.00,3%,£504.40,20%,£100.88,£605.28,£24.00,£312.00,£7.00,£91.00,20%,£18.20,£192.40,38.10%,£101.40,20.10%,18.00%
20/06/2025,16,Jack,Brighton,Shipping,Supernova Solutions,C014,SEO,P006,Monitor Stand,£40.00,5,£200.00,8%,£184.00,20%,£36.80,£220.80,£24.00,£120.00,£7.00,£35.00,20%,£7.00,£64.00,34.80%,£29.00,15.80%,19.00%
20/06/2025,244,Sarah,Brighton,Shipping,Interstellar Enterprises,C019,Referral,P007,Keyboard Tray,£25.00,8,£200.00,3%,£194.00,20%,£38.80,£232.80,£14.00,£112.00,£7.00,£56.00,20%,£11.20,£82.00,42.30%,£26.00,13.40%,28.90%
20/06/2025,375,Jack,London,Pending,Sunrise Solutions,C004,Referral,P009,Ergonomic Chair,£190.00,12,"£2,280.00",5%,"£2,166.00",20%,£433.20,"£2,599.20",£115.00,"£1,380.00",£45.00,£540.00,20%,£108.00,£786.00,36.30%,£246.00,11.40%,24.90%
20/06/2025,514,Sarah,Liverpool,Paid,Planetary Partners,C021,Referral,P009,Ergonomic Chair,£190.00,16,"£3,040.00",8%,"£2,796.80",20%,£559.36,"£3,356.16",£115.00,"£1,840.00",£45.00,£720.00,20%,£144.00,£956.80,34.20%,£236.80,8.50%,25.70%
20/06/2025,602,Sarah,Leeds,Pending,Cosmos Creations,C020,SEO,P006,Monitor Stand,£40.00,11,£440.00,3%,£426.80,20%,£85.36,£512.16,£24.00,£264.00,£7.00,£77.00,20%,£15.40,£162.80,38.10%,£85.80,20.10%,18.00%
20/07/2025,192,Lucas,Bristol,Pending,Stellar Systems,C006,SEO,P006,Monitor Stand,£40.00,16,£640.00,8%,£588.80,20%,£117.76,£706.56,£24.00,£384.00,£7.00,£112.00,20%,£22.40,£204.80,34.80%,£92.80,15.80%,19.00%
20/07/2025,491,Daniel,Newcastle,Pending,Mercury Industries,C023,Content Outreach,P004,Data Storage Device,£70.00,2,£140.00,4%,£134.40,20%,£26.88,£161.28,£30.00,£60.00,£8.00,£16.00,20%,£3.20,£74.40,55.40%,£58.40,43.50%,11.90%
20/07/2025,534,Jack,Nottingham,Paid,Cosmic Creations,C008,Content Outreach,P002,Server Key,£150.00,19,"£2,850.00",10%,"£2,565.00",20%,£513.00,"£3,078.00",£80.00,"£1,520.00", £-   , £-   ,0%, £-   ,"£1,045.00",40.70%,"£1,045.00",40.70%,0.00%
20/07/2025,792,Jack,Newcastle,Shipping,AstroTech,C017,Social Media Outreach,P004,Data Storage Device,£70.00,10,£700.00,7%,£651.00,20%,£130.20,£781.20,£30.00,£300.00,£8.00,£80.00,20%,£16.00,£351.00,53.90%,£271.00,41.60%,12.30%
20/07/2025,993,Alexandra,Sheffield,Pending,Comet Corporation,C016,Content Outreach,P009,Ergonomic Chair,£190.00,17,"£3,230.00",2%,"£3,165.40",20%,£633.08,"£3,798.48",£115.00,"£1,955.00",£45.00,£765.00,20%,£153.00,"£1,210.40",38.20%,£445.40,14.10%,24.10%
20/08/2025,455,Sarah,Nottingham,Pending,Venus Ventures,C024,Referral,P006,Monitor Stand,£40.00,4,£160.00,5%,£152.00,20%,£30.40,£182.40,£24.00,£96.00,£7.00,£28.00,20%,£5.60,£56.00,36.80%,£28.00,18.40%,18.40%
20/08/2025,901,Mark,Brighton,Paid,Orion Enterprises,C015,Referral,P003,Network Switch,£130.00,14,"£1,820.00",3%,"£1,765.40",20%,£353.08,"£2,118.48",£72.00,"£1,008.00",£8.00,£112.00,20%,£22.40,£757.40,42.90%,£645.40,36.60%,6.30%
20/09/2025,138,Lisa,Nottingham,Paid,Supernova Solutions,C014,Website,P010,Standing Desk,£530.00,7,"£3,710.00",5%,"£3,524.50",20%,£704.90,"£4,229.40",£360.00,"£2,520.00",£60.00,£420.00,20%,£84.00,"£1,004.50",28.50%,£584.50,16.60%,11.90%
20/09/2025,240,Lucas,London,Pending,Solar Solutions,C011,SEO,P009,Ergonomic Chair,£190.00,18,"£3,420.00",9%,"£3,112.20",20%,£622.44,"£3,734.64",£115.00,"£2,070.00",£45.00,£810.00,20%,£162.00,"£1,042.20",33.50%,£232.20,7.50%,26.00%
20/09/2025,284,Alexandra,Bristol,Pending,Comet Corporation,C016,SEO,P006,Monitor Stand,£40.00,12,£480.00,12%,£422.40,20%,£84.48,£506.88,£24.00,£288.00,£7.00,£84.00,20%,£16.80,£134.40,31.80%,£50.40,11.90%,19.90%
20/09/2025,623,Dave,Sheffield,Shipping,Moonbeam Innovations,C005,Referral,P007,Keyboard Tray,£25.00,7,£175.00,5%,£166.25,20%,£33.25,£199.50,£14.00,£98.00,£7.00,£49.00,20%,£9.80,£68.25,41.10%,£19.25,11.60%,29.50%
20/09/2025,693,Lucas,Brighton,Shipping,Stellar Systems,C006,SEO,P009,Ergonomic Chair,£190.00,4,£760.00,2%,£744.80,20%,£148.96,£893.76,£115.00,£460.00,£45.00,£180.00,20%,£36.00,£284.80,38.20%,£104.80,14.10%,24.10%
20/09/2025,832,Sarah,Leeds,Shipping,Solar Solutions,C011,SEO,P007,Keyboard Tray,£25.00,11,£275.00,4%,£264.00,20%,£52.80,£316.80,£14.00,£154.00,£7.00,£77.00,20%,£15.40,£110.00,41.70%,£33.00,12.50%,29.20%
20/10/2025,137,Dave,Leeds,Paid,Orion Enterprises,C015,Referral,P010,Standing Desk,£530.00,3,"£1,590.00",3%,"£1,542.30",20%,£308.46,"£1,850.76",£360.00,"£1,080.00",£60.00,£180.00,20%,£36.00,£462.30,30.00%,£282.30,18.30%,11.70%
20/10/2025,704,Sarah,Birmingham,Shipping,Saturn Solutions,C022,SEO,P006,Monitor Stand,£40.00,4,£160.00,4%,£153.60,20%,£30.72,£184.32,£24.00,£96.00,£7.00,£28.00,20%,£5.60,£57.60,37.50%,£29.60,19.30%,18.20%
20/11/2025,37,Lisa,Bristol,Pending,Aurora Enterprises,C010,Referral,P009,Ergonomic Chair,£190.00,4,£760.00,8%,£699.20,20%,£139.84,£839.04,£115.00,£460.00,£45.00,£180.00,20%,£36.00,£239.20,34.20%,£59.20,8.50%,25.70%
20/11/2025,177,Dave,Leeds,Paid,Nova Innovations,C018,Events Outreach,P006,Monitor Stand,£40.00,2,£80.00,4%,£76.80,20%,£15.36,£92.16,£24.00,£48.00,£7.00,£14.00,20%,£2.80,£28.80,37.50%,£14.80,19.30%,18.20%
20/11/2025,291,Daniel,Nottingham,Paid,Planetary Partners,C021,SEO,P006,Monitor Stand,£40.00,4,£160.00,1%,£158.40,20%,£31.68,£190.08,£24.00,£96.00,£7.00,£28.00,20%,£5.60,£62.40,39.40%,£34.40,21.70%,17.70%
20/11/2025,565,Alexandra,Brighton,Pending,Solar Solutions,C011,Website,P008,Cable Management Tray,£20.00,3,£60.00,10%,£54.00,20%,£10.80,£64.80,£12.00,£36.00,£6.00,£18.00,20%,£3.60,£18.00,33.30%, £-   ,0.00%,33.30%
20/11/2025,758,Mark,Leeds,Shipping,Starlight Industries,C002,SEO,P005,Software License,£200.00,14,"£2,800.00",5%,"£2,660.00",20%,£532.00,"£3,192.00",£110.00,"£1,540.00", £-   , £-   ,0%, £-   ,"£1,120.00",42.10%,"£1,120.00",42.10%,0.00%
20/11/2025,899,Sarah,Nottingham,Pending,Solar Solutions,C011,SEO,P006,Monitor Stand,£40.00,16,£640.00,7%,£595.20,20%,£119.04,£714.24,£24.00,£384.00,£7.00,£112.00,20%,£22.40,£211.20,35.50%,£99.20,16.70%,18.80%
20/12/2025,917,Mark,Newcastle,Pending,Mercury Industries,C023,Social Media Outreach,P004,Data Storage Device,£70.00,19,"£1,330.00",8%,"£1,223.60",20%,£244.72,"£1,468.32",£30.00,£570.00,£8.00,£152.00,20%,£30.40,£653.60,53.40%,£501.60,41.00%,12.40%
21/01/2025,733,Daniel,Bristol,Pending,Starlight Industries,C002,SEO,P002,Server Key,£150.00,17,"£2,550.00",5%,"£2,422.50",20%,£484.50,"£2,907.00",£80.00,"£1,360.00", £-   , £-   ,0%, £-   ,"£1,062.50",43.90%,"£1,062.50",43.90%,0.00%
21/01/2025,856,Mark,Brighton,Paid,Venus Ventures,C024,Events Outreach,P010,Standing Desk,£530.00,5,"£2,650.00",6%,"£2,491.00",20%,£498.20,"£2,989.20",£360.00,"£1,800.00",£60.00,£300.00,20%,£60.00,£691.00,27.70%,£391.00,15.70%,12.00%
21/02/2025,214,Sarah,Birmingham,Pending,Moonbeam Innovations,C005,SEO,P004,Data Storage Device,£70.00,1,£70.00,5%,£66.50,20%,£13.30,£79.80,£30.00,£30.00,£8.00,£8.00,20%,£1.60,£36.50,54.90%,£28.50,42.90%,12.00%
21/02/2025,558,Lisa,London,Shipping,Venus Ventures,C024,Referral,P010,Standing Desk,£530.00,15,"£7,950.00",7%,"£7,393.50",20%,"£1,478.70","£8,872.20",£360.00,"£5,400.00",£60.00,£900.00,20%,£180.00,"£1,993.50",27.00%,"£1,093.50",14.80%,12.20%
21/02/2025,869,Lisa,Sheffield,Shipping,Acme Corporation,C001,Referral,P010,Standing Desk,£530.00,17,"£9,010.00",2%,"£8,829.80",20%,"£1,765.96","£10,595.76",£360.00,"£6,120.00",£60.00,"£1,020.00",20%,£204.00,"£2,709.80",30.70%,"£1,689.80",19.10%,11.60%
21/02/2025,951,Daniel,Leeds,Pending,Saturn Solutions,C022,Referral,P010,Standing Desk,£530.00,9,"£4,770.00",5%,"£4,531.50",20%,£906.30,"£5,437.80",£360.00,"£3,240.00",£60.00,£540.00,20%,£108.00,"£1,291.50",28.50%,£751.50,16.60%,11.90%
21/03/2025,285,Daniel,Leeds,Shipping,Supernova Solutions,C014,Content Outreach,P009,Ergonomic Chair,£190.00,20,"£3,800.00",8%,"£3,496.00",20%,£699.20,"£4,195.20",£115.00,"£2,300.00",£45.00,£900.00,20%,£180.00,"£1,196.00",34.20%,£296.00,8.50%,25.70%
21/03/2025,473,Dave,Leeds,Shipping,Saturn Solutions,C022,Content Outreach,P007,Keyboard Tray,£25.00,17,£425.00,5%,£403.75,20%,£80.75,£484.50,£14.00,£238.00,£7.00,£119.00,20%,£23.80,£165.75,41.10%,£46.75,11.60%,29.50%
21/03/2025,708,Lucas,Nottingham,Pending,Sunrise Solutions,C004,Events Outreach,P004,Data Storage Device,£70.00,9,£630.00,4%,£604.80,20%,£120.96,£725.76,£30.00,£270.00,£8.00,£72.00,20%,£14.40,£334.80,55.40%,£262.80,43.50%,11.90%
21/03/2025,959,Jack,Birmingham,Shipping,Saturn Solutions,C022,Events Outreach,P006,Monitor Stand,£40.00,15,£600.00,6%,£564.00,20%,£112.80,£676.80,£24.00,£360.00,£7.00,£105.00,20%,£21.00,£204.00,36.20%,£99.00,17.60%,18.60%
21/04/2025,619,Sarah,Newcastle,Shipping,Celestial Industries,C013,SEO,P009,Ergonomic Chair,£190.00,4,£760.00,6%,£714.40,20%,£142.88,£857.28,£115.00,£460.00,£45.00,£180.00,20%,£36.00,£254.40,35.60%,£74.40,10.40%,25.20%
21/05/2025,213,Jack,Leeds,Shipping,Comet Corporation,C016,SEO,P009,Ergonomic Chair,£190.00,20,"£3,800.00",3%,"£3,686.00",20%,£737.20,"£4,423.20",£115.00,"£2,300.00",£45.00,£900.00,20%,£180.00,"£1,386.00",37.60%,£486.00,13.20%,24.40%
21/05/2025,955,Jack,London,Pending,Orion Enterprises,C015,SEO,P006,Monitor Stand,£40.00,12,£480.00,10%,£432.00,20%,£86.40,£518.40,£24.00,£288.00,£7.00,£84.00,20%,£16.80,£144.00,33.30%,£60.00,13.90%,19.40%
21/06/2025,579,Lucas,Leeds,Shipping,Starlight Industries,C002,Referral,P006,Monitor Stand,£40.00,20,£800.00,5%,£760.00,20%,£152.00,£912.00,£24.00,£480.00,£7.00,£140.00,20%,£28.00,£280.00,36.80%,£140.00,18.40%,18.40%
21/06/2025,725,Mark,Sheffield,Paid,Acme Corporation,C001,SEO,P001,Laptop,£220.00,11,"£2,420.00",1%,"£2,395.80",20%,£479.16,"£2,874.96",£140.00,"£1,540.00",£15.00,£165.00,20%,£33.00,£855.80,35.70%,£690.80,28.80%,6.90%
21/07/2025,405,Lisa,Leeds,Shipping,Moonbeam Innovations,C005,SEO,P002,Server Key,£150.00,2,£300.00,3%,£291.00,20%,£58.20,£349.20,£80.00,£160.00, £-   , £-   ,0%, £-   ,£131.00,45.00%,£131.00,45.00%,0.00%
21/07/2025,537,Lisa,Leeds,Paid,Supernova Solutions,C014,Social Media Outreach,P010,Standing Desk,£530.00,7,"£3,710.00",3%,"£3,598.70",20%,£719.74,"£4,318.44",£360.00,"£2,520.00",£60.00,£420.00,20%,£84.00,"£1,078.70",30.00%,£658.70,18.30%,11.70%
21/08/2025,505,Lisa,Bristol,Paid,Saturn Solutions,C022,Referral,P001,Laptop,£220.00,18,"£3,960.00",3%,"£3,841.20",20%,£768.24,"£4,609.44",£140.00,"£2,520.00",£15.00,£270.00,20%,£54.00,"£1,321.20",34.40%,"£1,051.20",27.40%,7.00%
21/08/2025,633,Jack,London,Shipping,Cosmos Creations,C020,Content Outreach,P009,Ergonomic Chair,£190.00,5,£950.00,3%,£921.50,20%,£184.30,"£1,105.80",£115.00,£575.00,£45.00,£225.00,20%,£45.00,£346.50,37.60%,£121.50,13.20%,24.40%
21/09/2025,416,Daniel,Birmingham,Pending,Nova Innovations,C018,Referral,P006,Monitor Stand,£40.00,13,£520.00,3%,£504.40,20%,£100.88,£605.28,£24.00,£312.00,£7.00,£91.00,20%,£18.20,£192.40,38.10%,£101.40,20.10%,18.00%
21/09/2025,736,Mark,Brighton,Pending,Saturn Solutions,C022,SEO,P003,Network Switch,£130.00,9,"£1,170.00",9%,"£1,064.70",20%,£212.94,"£1,277.64",£72.00,£648.00,£8.00,£72.00,20%,£14.40,£416.70,39.10%,£344.70,32.40%,6.70%
21/10/2025,147,Lucas,Nottingham,Pending,Mercury Industries,C023,SEO,P004,Data Storage Device,£70.00,7,£490.00,9%,£445.90,20%,£89.18,£535.08,£30.00,£210.00,£8.00,£56.00,20%,£11.20,£235.90,52.90%,£179.90,40.30%,12.60%
21/10/2025,203,Daniel,Brighton,Paid,Supernova Solutions,C014,Events Outreach,P006,Monitor Stand,£40.00,20,£800.00,7%,£744.00,20%,£148.80,£892.80,£24.00,£480.00,£7.00,£140.00,20%,£28.00,£264.00,35.50%,£124.00,16.70%,18.80%
21/10/2025,849,Jack,Leeds,Pending,Aurora Enterprises,C010,Website,P005,Software License,£200.00,15,"£3,000.00",1%,"£2,970.00",20%,£594.00,"£3,564.00",£110.00,"£1,650.00", £-   , £-   ,0%, £-   ,"£1,320.00",44.40%,"£1,320.00",44.40%,0.00%
21/11/2025,392,Daniel,Nottingham,Paid,Mars Enterprises,C025,Website,P001,Laptop,£220.00,19,"£4,180.00",5%,"£3,971.00",20%,£794.20,"£4,765.20",£140.00,"£2,660.00",£15.00,£285.00,20%,£57.00,"£1,311.00",33.00%,"£1,026.00",25.80%,7.20%
21/11/2025,880,Sarah,Sheffield,Pending,Galactic Enterprises,C003,SEO,P008,Cable Management Tray,£20.00,9,£180.00,1%,£178.20,20%,£35.64,£213.84,£12.00,£108.00,£6.00,£54.00,20%,£10.80,£70.20,39.40%,£16.20,9.10%,30.30%
21/11/2025,961,Lisa,Manchester,Paid,Planetary Partners,C021,Referral,P009,Ergonomic Chair,£190.00,4,£760.00,7%,£706.80,20%,£141.36,£848.16,£115.00,£460.00,£45.00,£180.00,20%,£36.00,£246.80,34.90%,£66.80,9.50%,25.40%
21/12/2025,101,Jack,Liverpool,Paid,Moonbeam Innovations,C005,Events Outreach,P004,Data Storage Device,£70.00,8,£560.00,5%,£532.00,20%,£106.40,£638.40,£30.00,£240.00,£8.00,£64.00,20%,£12.80,£292.00,54.90%,£228.00,42.90%,12.00%
21/12/2025,484,Mark,Liverpool,Shipping,Acme Corporation,C001,Content Outreach,P003,Network Switch,£130.00,1,£130.00,6%,£122.20,20%,£24.44,£146.64,£72.00,£72.00,£8.00,£8.00,20%,£1.60,£50.20,41.10%,£42.20,34.50%,6.60%
21/12/2025,574,Lisa,Nottingham,Shipping,Venus Ventures,C024,SEO,P006,Monitor Stand,£40.00,8,£320.00,8%,£294.40,20%,£58.88,£353.28,£24.00,£192.00,£7.00,£56.00,20%,£11.20,£102.40,34.80%,£46.40,15.80%,19.00%
21/12/2025,753,Sarah,Leeds,Shipping,Stellar Systems,C006,Referral,P003,Network Switch,£130.00,13,"£1,690.00",3%,"£1,639.30",20%,£327.86,"£1,967.16",£72.00,£936.00,£8.00,£104.00,20%,£20.80,£703.30,42.90%,£599.30,36.60%,6.30%
22/01/2025,39,Sarah,Liverpool,Pending,Lunar Labs,C012,Social Media Outreach,P004,Data Storage Device,£70.00,11,£770.00,5%,£731.50,20%,£146.30,£877.80,£30.00,£330.00,£8.00,£88.00,20%,£17.60,£401.50,54.90%,£313.50,42.90%,12.00%
22/01/2025,766,Alexandra,Leeds,Shipping,Moonbeam Innovations,C005,SEO,P006,Monitor Stand,£40.00,3,£120.00,4%,£115.20,20%,£23.04,£138.24,£24.00,£72.00,£7.00,£21.00,20%,£4.20,£43.20,37.50%,£22.20,19.30%,18.20%
22/01/2025,890,Sarah,Sheffield,Pending,Stellar Systems,C006,Content Outreach,P008,Cable Management Tray,£20.00,13,£260.00,4%,£249.60,20%,£49.92,£299.52,£12.00,£156.00,£6.00,£78.00,20%,£15.60,£93.60,37.50%,£15.60,6.30%,31.20%
22/01/2025,982,Daniel,Leeds,Pending,Mars Enterprises,C025,SEO,P006,Monitor Stand,£40.00,2,£80.00,5%,£76.00,20%,£15.20,£91.20,£24.00,£48.00,£7.00,£14.00,20%,£2.80,£28.00,36.80%,£14.00,18.40%,18.40%
22/02/2025,85,Lisa,Brighton,Shipping,Cosmos Creations,C020,SEO,P010,Standing Desk,£530.00,5,"£2,650.00",9%,"£2,411.50",20%,£482.30,"£2,893.80",£360.00,"£1,800.00",£60.00,£300.00,20%,£60.00,£611.50,25.40%,£311.50,12.90%,12.50%
22/02/2025,215,Alexandra,Brighton,Shipping,Mars Enterprises,C025,Referral,P004,Data Storage Device,£70.00,17,"£1,190.00",6%,"£1,118.60",20%,£223.72,"£1,342.32",£30.00,£510.00,£8.00,£136.00,20%,£27.20,£608.60,54.40%,£472.60,42.20%,12.20%
22/02/2025,503,Sarah,London,Pending,Aurora Enterprises,C010,Referral,P006,Monitor Stand,£40.00,14,£560.00,10%,£504.00,20%,£100.80,£604.80,£24.00,£336.00,£7.00,£98.00,20%,£19.60,£168.00,33.30%,£70.00,13.90%,19.40%
